date,year,month,city,latitude,longitude,cedi_price/(KG)
2020-03-15,2020,3,Ejura,7.38,-1.37,2.47
2020-03-15,2020,3,Kumasi,6.68,-1.62,2.7
2020-03-15,2020,3,Obuasi,6.2,-1.67,2.52
2020-04-15,2020,4,Ejura,7.38,-1.37,1.13
2020-04-15,2020,4,Ejura,7.38,-1.37,2.82
2020-04-15,2020,4,Kumasi,6.68,-1.62,2.12
2020-04-15,2020,4,Kumasi,6.68,-1.62,2.13
2020-04-15,2020,4,Obuasi,6.2,-1.67,2.52
2020-05-15,2020,5,Ejura,7.38,-1.37,2.81
2020-05-15,2020,5,Kumasi,6.68,-1.62,1.97
2020-05-15,2020,5,Kumasi,6.68,-1.62,2.1
2020-05-15,2020,5,Obuasi,6.2,-1.67,2.52
2020-06-15,2020,6,Ejura,7.38,-1.37,2.22
2020-06-15,2020,6,Kumasi,6.68,-1.62,1.95
2020-07-15,2020,7,Ejura,7.38,-1.37,1.3
2020-07-15,2020,7,Ejura,7.38,-1.37,2.8
2020-07-15,2020,7,Kumasi,6.68,-1.62,2.14
2020-07-15,2020,7,Kumasi,6.68,-1.62,2.31
2020-07-15,2020,7,Obuasi,6.2,-1.67,2.52
2020-08-15,2020,8,Ejura,7.38,-1.37,1.3
2020-08-15,2020,8,Kumasi,6.68,-1.62,1.98
2020-08-15,2020,8,Kumasi,6.68,-1.62,1.97
2020-08-15,2020,8,Obuasi,6.2,-1.67,2.23
2020-09-15,2020,9,Kumasi,6.68,-1.62,1.57
2020-09-15,2020,9,Kumasi,6.68,-1.62,1.67
2020-09-15,2020,9,Obuasi,6.2,-1.67,1.92
2020-10-15,2020,10,Kumasi,6.68,-1.62,1.82
2020-10-15,2020,10,Kumasi,6.68,-1.62,2.0
2020-11-15,2020,11,Ejura,7.38,-1.37,1.62
2020-11-15,2020,11,Ejura,7.38,-1.37,2.84
2020-11-15,2020,11,Kumasi,6.68,-1.62,1.82
2020-11-15,2020,11,Kumasi,6.68,-1.62,2.0
2020-11-15,2020,11,Obuasi,6.2,-1.67,1.92
2020-12-15,2020,12,Kumasi,6.68,-1.62,1.93
2020-12-15,2020,12,Kumasi,6.68,-1.62,2.37
2020-12-15,2020,12,Obuasi,6.2,-1.67,1.92
2021-01-15,2021,1,Ejura,7.38,-1.37,1.62
2021-01-15,2021,1,Ejura,7.38,-1.37,2.91
2021-01-15,2021,1,Kumasi,6.68,-1.62,2.6
2021-01-15,2021,1,Kumasi,6.68,-1.62,2.92
2021-01-15,2021,1,Obuasi,6.2,-1.67,1.92
2021-02-15,2021,2,Ejura,7.38,-1.37,1.73
2021-02-15,2021,2,Ejura,7.38,-1.37,1.87
2021-02-15,2021,2,Kumasi,6.68,-1.62,3.1
2021-02-15,2021,2,Kumasi,6.68,-1.62,3.16
